Device ,Size [cm2],Temperature [C],Irradiance [W/m2],Jsc [mA/cm2],Isc [mA],Voc [mV],Impp [mA],Vmpp [mV],Pmpp [mW],FF [%],Eta [%],n1 ,n2 ,IscSlope [Ohm.cm2],Rshunt [Ohm.cm2],Rseries [mOhm.cm2],Jo1 [A/cm2],Jo2 [A/cm2],Slope Voc [mOhm.cm2],GaAs+PMMA+TR0%+L430W,GaAs+PMMA+TR1%+L430W,GaAs+PMMA+TR10%+L430W,GaAs+PMMA+TR15%+L430W,GaAs+PMMA+TR2%+L430W,GaAs+PMMA+TR3%+L430W,GaAs+PMMA+TR4%+L430W,GaAs+PMMA+TR5%+L430W,GaAs+PMMA+TR6%+L430W,GaAs+PMMA+TR7%+L430W,GaAs+PMMA+TR8%+L430W,GaAs+PMMA+TR9%+L430W,EuTTAbipy5%0.01,TiO4Al2O3,TiO2,TiO2Al2O3,Al2O3,-cap,RTA920,PMMA,TR,ARC,Submon2x4,SubMon2/4,SubMonML4/4,Al30%,Al82%,f2,f5,f8,f10,Ref GaAs,QDSKmeio,QDSKfundo,QDSK,I+,Si
3941,0.0483,25.0,996.56487804878,12.1333457387356,0.586040599180929,839.083202425515,0.534230034349173,647.221426242484,0.345765124773043,70.3150768466,7.15869823546673,2.1581,0.0,649554.770516487,0.0,113.98,1.5573e-10,0,210597.687808565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,12.1331059513044,0.586029017448002,839.97068077354,0.540299404451328,628.49983915338,0.339578088792326,68.9852768693154,7.03060225242911,2.6487,0.0,138868.468096875,0.0,86.428,2.5151e-09,0,233114.918670334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,12.0993759487036,0.584399858322385,892.517561196584,0.527597564814963,285.311883752142,0.1505298550804,28.8599631011447,3.11656014659214,3.2999,0.0,67017.9942512183,1468.83858932742,2.6957e-08,0.0,0,787359.923302793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,12.0625352097532,0.582620450631079,892.437814847258,0.453820862525767,565.69073551306,0.256722257513372,49.3741729728833,5.3151606110429,5.0,0.0,17612.2604184953,18349.2972219164,341.62,5.2951e-07,0,612966.670711497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,12.1384821565603,0.586288688161864,892.223335873777,0.538503104051236,713.615397917052,0.38428410687709,73.4627751727593,7.95619268896667,2.2652,0.0,100000000.0,241686.00154679,52.469,1.2738e-10,0,151431.912051205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,12.136182294808,0.586177604839227,893.082252605044,0.540781011996894,718.751115111557,0.388686955403923,74.2470639629713,8.04734897316612,2.4747,0.0,329888.134350897,90163.1953836444,19.446,4.4429e-10,0,150466.693221678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,12.1460622835383,0.586654808294901,892.532214147252,0.535933271840705,702.813313329598,0.376661038505938,71.935648790236,7.79836518645835,2.5682,0.0,268529.8530163,3837445.79607813,69.233,7.6562e-10,0,189970.804614103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,12.0305617167448,0.581076130918773,537.380159247982,0.390331907518623,320.219188963668,0.124991766852255,40.0282628862694,2.58782125988106,3.993,0.0,3437.95764978784,4831.15126334606,224.68,2.719e-06,0,437094.007337167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,12.0201774892576,0.58057457273114,536.952202624636,0.393019160412729,318.02169183123,0.124988618316546,40.0937638173506,2.58775607280633,3.993,0.0,3432.47443971379,4345.93654932638,214.96,2.6712e-06,0,434767.260069392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,12.0117345327049,0.580166777929645,537.220283831426,0.392314596622966,318.975336526785,0.125138680482181,40.1500705848334,2.59086294994163,3.993,0.0,3385.50185447791,5224.11451259012,225.87,2.7525e-06,0,433679.183401462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,2.41951249394159,0.116862453457379,739.095811570336,0.0473955233611348,365.870460721648,0.017340621968282,20.0765428279439,0.359019088370228,3.3,0.0,2834.6778821288,0.0,8786.9,0.0,0,8014941.36888454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,2.37583054856654,0.114752615495764,738.026516243688,0.0606737032848859,313.691763293406,0.0190328409689768,22.4734144052375,0.394054678446724,3.2543,0.0,2887.79106217861,6024.8222677431,446.26,0.0,0,8069299.07280374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,2.31630171422839,0.111877372797231,734.434281429538,0.0628755004191405,329.64988,0.0207269011681096,25.2254647792422,0.429128388573698,3.3,0.0,2873.08812356717,6636.58083355455,32.019,0.0,0,5916770.99644127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,2.26375460904979,0.109339347617105,739.326527748722,0.0428078912924693,369.449644913238,0.0158153602374873,19.5643904219094,0.327440170548391,3.3046,0.0,2892.60028607238,0.0,9935.1,0.0,0,8857591.43190725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,2.22689244179686,0.107558904938788,739.670203395468,0.0428236818399964,361.036325681465,0.0154609047436644,19.4334724206433,0.320101547487876,3.3,0.0,2869.29574550052,0.0,9664.4,0.0,0,8950233.33846864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,12.0112940724992,0.580145503701711,893.049633833883,0.400457704468636,470.511781386539,0.188420067899502,36.3675988988348,3.90103660247417,2.0873,0.0,42675.6719926148,0.0,899.88,3.3615e-11,0,990423.860140768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,11.740892479912,0.56708510677975,893.46558165741,0.319739888890957,456.646988963725,0.146008257513652,28.8171713741794,3.02294529013771,5.0,0.0,4804.22952956144,1260.87504728281,768.44,2.2808e-07,0,1322963.56094941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,4.08644563254698,0.197375324052019,893.530346209035,0.034073844541139,446.296309100656,0.0152070310555799,8.62268002054414,0.314845363469562,3.3,0.0,1235.35626967588,0.0,6071.6,0.0,0,13181505.0149784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,4.27229819069887,0.206352002610755,892.063520345599,0.0382280200360492,436.751512134879,0.0166961455566669,9.07009329783706,0.345675891442379,3.3,0.0,1196.31233684187,0.0,5824.2,0.0,0,12039087.8404849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.9381465480315,0.914712478269923,942.452203863886,0.847356152438306,772.614014802875,0.654679238903276,75.9424547094152,13.5544355880595,2.5585,0.0,162878.281950551,0.0,5.1051,5.3154e-10,0,76307.5841691509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,19.0174000354919,0.918540421714261,938.391292603558,0.854053842220759,765.616175384841,0.653877436253786,75.8602219563705,13.537835119126,2.3476,0.0,370449.50180447,0.0,16.643,1.5985e-10,0,81218.3997627099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.8867668534322,0.912230839020777,936.99124569319,0.845173457969028,763.091942736106,0.644945055990579,75.4540289957499,13.3528997099499,2.3646,0.0,258770.335734318,812347.684809098,17.359,1.805e-10,0,81494.857182022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.8722511841632,0.911529732195081,940.189935174271,0.845093340747699,765.957482003385,0.647305567336936,75.5305949453356,13.4017715804749,2.4366,0.0,386197.55084564,0.0,14.851,2.716e-10,0,82558.1787600102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.9281117282103,0.914227796472559,923.306753021,0.842449416936189,741.683814241961,0.624831096859149,74.0222363826999,12.9364616326946,2.9899,0.0,243513.764525027,0.0,3.1297,5.3844e-09,0,89823.725670816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.6507025416389,0.90082893276116,918.020080259867,0.826608171822479,735.780917925093,0.608202519427927,73.5450940444329,12.5921846672449,3.0986,0.0,363403.537862857,0.0,4.8016,8.6207e-09,0,92655.9761529326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.5551879741853,0.896215579153152,614.123647486374,0.750104636437772,403.12696726412,0.302387407217914,54.9408521826665,6.26060884509139,3.993,0.0,159738.420819643,0.0,54.834,2.3e-06,0,186730.21972592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.5214788427404,0.894587428104362,948.25314162121,0.828808228939992,738.726817213823,0.612262865045466,72.1756724085618,12.676249793902,2.1452,0.0,100000000.0,522848.478510928,79.58,2.9712e-11,0,140844.527285411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.5041823698236,0.89375200846248,922.496522489972,0.828345193056768,760.005422167049,0.629546838149154,76.3565466714353,13.0340960279328,2.6475,0.0,171544.046589823,0.0,2.5933,1.1106e-09,0,74997.8507306349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.5179185158753,0.894415464316778,920.511639825452,0.83664444750442,763.15249889934,0.638487300803256,77.5503352802925,13.2191987743945,2.4595,0.0,100000000.0,0.0,1.3571,4.0697e-10,0,72959.268034994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.6565547442256,0.901111594146097,855.237629495762,0.825117582289835,680.441012383415,0.561443843028651,72.8519104228404,11.6240961289576,2.516,0.0,100000000.0,0.0,20.869,1.5998e-09,0,93104.4537815854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.4121384215798,0.889306285762306,904.702594308665,0.833860772523815,754.097176645251,0.628812054275437,78.1562405350609,13.0188831112927,2.2857,0.0,100000000.0,0.0,6.1767,1.7447e-10,0,69392.725967587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.1005971936411,0.874258844452865,934.747425770485,0.819400053434616,784.369515105269,0.642712422589741,78.6470399818957,13.3066754159367,2.4065,0.0,2989418.83101955,0.0,0.48551,2.2588e-10,0,64577.8609472126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.1055229366713,0.874496757841225,721.792123383589,0.768388379794406,542.88074305656,0.417143254578814,66.0868243036024,8.63650630597958,3.1901,0.0,411506.472251964,366851.315161965,11.033,1.2956e-07,0,112043.760088225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.2470838414535,0.881334149542204,923.562188489847,0.814911022619991,730.669226037102,0.595430406186852,73.1516735085077,12.3277516808872,2.3916,0.0,536709.659878764,177913.782980768,45.814,2.5541e-10,0,128151.13728251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,15.8643845916738,0.766249775777842,847.914856072487,0.53587016318124,220.640059785187,0.118234424841407,18.1979026794365,2.44791769857985,3.3001,0.0,1720.15951184859,0.0,2066.3,0.0,0,2373795.206019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,14.2535460438488,0.688446273917899,845.22551295139,0.211098416907771,559.43866,0.118096615483005,20.295268440264,2.44506450275372,3.3,0.0,610.397244191727,1304.81869544227,4.9859e-13,0.0,0,629651.777417207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,17.6429899103606,0.852156412670416,845.983201845178,0.574587681102856,520.829056801313,0.299261959998454,41.5116943383703,6.19589979292865,5.0,0.0,8627.34530229166,3381.57716759096,200.56,9.1012e-07,0,321002.522767269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,17.7469229306982,0.857176377552722,845.987783579761,0.586072109662966,544.623032532231,0.319188369647207,44.0162229386799,6.60845485812023,5.0,0.0,14932.6923866163,3744.61711290021,139.99,9.4559e-07,0,277419.965023743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,17.7444869838294,0.857058721318962,845.121404038752,0.595566843592299,524.404222697794,0.312317767678598,43.118834382617,6.46620637015732,5.0,0.0,13083.0562378648,4259.12517568891,183.38,9.7853e-07,0,293376.25410095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.1735059877973,0.877780339210608,906.845699055489,0.758053869163611,671.069858104062,0.50870710241486,63.9070181827948,10.5322381452352,2.0718,0.0,22390.0690541764,6176.27076771046,134.27,3.0421e-11,0,195075.434990651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.2162069564905,0.879842795998493,906.202701714799,0.748216967232374,653.944866032563,0.489292644400065,61.3674746548827,10.130282492755,3.63,0.0,98815.0249102952,0.0,119.92,5.2446e-08,0,221500.218862176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.2202829326103,0.880039665645079,906.588842310878,0.764419009367523,673.008035890795,0.514460136092024,64.4820908539349,10.6513485733338,3.2633,0.0,382399.112546999,242007.695844728,84.266,1.7538e-08,0,188313.135044188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.2311560368346,0.880564836579111,906.758846095289,0.797581385155427,675.616532476323,0.538859169806372,67.4873130888085,11.1565045508566,2.8084,0.0,325863.1463403,2546213.78010898,75.345,3.0487e-09,0,161258.267757259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.2422144237771,0.881098956668433,906.011764673748,0.794402404638239,709.446122621517,0.563585705771808,70.5994707711348,11.6684411132879,2.9409,0.0,611717.007133385,68922.7376111379,24.594,5.2079e-09,0,115644.292933377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.9561847993753,0.915583725809827,926.308603512238,0.757588848112167,383.533795198767,0.290560926116722,34.2596915586048,6.01575416390728,3.3,0.0,51572.1099322556,0.0,1988.3,0.0,0,5779701.28052032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.9048627231163,0.913104869526518,937.808071747849,0.836466547293857,756.972477820011,0.63318215491858,73.9424848987157,13.1093613854778,2.7223,0.0,215129.487618704,336360.578540195,8.7476,1.355e-09,0,83662.8408766926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,19.0118071462421,0.918270285163494,929.260994478311,0.77553013732734,734.057384334215,0.569283624078862,66.7145332682426,11.7864104364154,3.8013,0.0,95778.3266476335,31306.743472544,4.5651e-07,6.444e-08,0,93330.7762463192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.9335131952727,0.914488687331669,933.866504259784,0.846988153437436,751.648422219462,0.636637309169825,74.5467905006759,13.1808966701827,2.5205,0.0,100000000.0,0.0,22.337,4.9232e-10,0,87062.7033052111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,19.0660158144549,0.920888563838172,933.759321254351,0.855495876288262,752.275059374872,0.64356821112971,74.843235552634,13.32439360517,2.768,0.0,262624.951937148,0.0,11.153,1.8021e-09,0,84198.6929887373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,19.0374402505259,0.919508364100403,926.627113488378,0.848337717197164,743.384954127841,0.630641494983531,74.0153599177077,13.0567597305079,2.5558,0.0,100000000.0,0.0,23.59,6.7323e-10,0,92121.4439458394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.9124324571232,0.913470487679052,923.434137546847,0.845146149476533,746.019272378037,0.630495315485583,74.7448746438869,13.0537332398671,2.3869,0.0,192350.598254456,0.0,23.464,2.6194e-10,0,87559.6184965819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,17.7333628131039,0.856521423872918,911.076642885308,0.788981090431268,738.776333422846,0.582880557128771,74.6941218612942,12.0679204374487,2.8304,0.0,100000000.0,0.0,6.8653,3.0131e-09,0,93648.6985331894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.5862758582269,0.897717123952358,915.764964384454,0.806721245970948,617.27674945586,0.497970268429928,60.5731111174061,10.3099434457542,2.0638,0.0,1135607.48006095,0.0,220.45,2.8013e-11,0,276791.046982632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.6374481439418,0.900188745352389,904.247140877098,0.841803135757116,732.863087628957,0.616926445246698,75.7901321063736,12.772804249414,2.5779,0.0,311252.234157675,0.0,12.652,1.0278e-09,0,91577.3031087923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.6512318897712,0.900854500275947,921.551312522792,0.834414254736487,754.203053098965,0.629317778471557,75.8046464362068,13.0293535915436,2.2468,0.0,335588.586615788,231406.488637941,19.937,1.0359e-10,0,79859.1486309923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.6408938465519,0.900355172788457,914.075746300267,0.829276664493228,718.526308420579,0.59585710039765,72.4012508019428,12.336585929558,2.3729,0.0,296971.013623481,0.0,58.771,2.7288e-10,0,124938.267209954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,0.584164436079085,0.0282151422626198,23.6270256237363,0.0155117824545431,12.065124,0.000187151578775,28.073864436031,0.0038747738876829,0.53651,0.0,1355.08903496078,1131.29850442338,608.17,1.1909e-05,0,766511.938351182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,2.18140851815693,0.10536203142698,24.2080357844852,0.102316010155368,14.5446007604722,0.0014881455191142,58.3447405475966,0.0308104662342494,0.10062,0.0,100000000.0,0.0,1136.5,8.0348e-29,0,120530.415343245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,11.1900777476817,0.540480755213025,881.847711284547,0.24607866924138,441.034196216226,0.10852910809483,22.7704916139713,2.24697946366108,3.3068,0.0,1042.30483773789,1647.17509471257,4.8078e-10,0.0,0,1787913.39738156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.1310771800642,0.875731027797101,878.099026819307,0.819108428189455,714.142749488961,0.584960345036799,76.0697856847661,12.1109802285052,2.6562,0.0,100000000.0,0.0,7.2386,2.2238e-09,0,83524.0854874098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.2024430880514,0.879178001152884,926.830081527886,0.816916601728057,771.520639995875,0.630268019388486,77.3478662281459,13.0490273165318,2.1232,0.0,30493852.1627637,177041.286027902,10.809,3.5989e-11,0,71580.5524956175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,17.965381528855,0.867727927843694,743.905179308592,0.590718726233952,441.433637793123,0.260763116233973,40.3966177196596,5.39882228227688,3.993,0.0,4020.05201458288,2847.38041002278,227.1,4.9144e-07,0,312785.925453432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.0685596243556,0.872711429856373,872.466078737064,0.586276139083353,622.809040069254,0.365138079398011,47.9554435508129,7.55979460451369,5.0,0.0,6847.17534249875,3340.3480642683,2.6119,6.8956e-07,0,144792.80566083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.1916824617012,0.878658262900167,923.646516932018,0.820278322904489,766.049563874311,0.628373851516534,77.4269782123737,13.0098105904044,2.0962,0.0,183571.294922894,458736.639295381,14.762,3.0795e-11,0,75114.2017898726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,996.56487804878,18.0476931045113,0.871703576947893,920.6096133104,0.805473475819274,743.231612009758,0.598653349864262,74.5986697753253,12.3944792932559,2.6477,0.0,190941.350247081,0.0,19.401,1.1251e-09,0,100950.774603556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,1000.05463414634,21.3880358713695,1.03304213258715,914.293130222114,0.949068327771422,734.783955381455,0.697360179807148,73.8335335947028,14.4380989608105,2.6124,0.0,100000000.0,631951.466127401,16.034,1.2366e-09,0,78425.0152874952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3941,0.0483,25.0,1000.05463414634,21.1795016633531,1.02296993033996,860.527033657078,0.936961352173984,688.490649396491,0.645089129817681,73.2811603486552,13.3558826049209,2.4863,0.0,174300.793729425,1795138.76422647,15.885,1.4277e-09,0,76614.48168201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
