Open Time,Open,High,Low,Close,Volume,Close Time,QAV,No. Trades,Taker BBAV,Taker BQAV,Ignore
1616185260000,328124.00000000,328300.00000000,327717.00000000,328300.00000000,0.01131800,1616185319999,3712.89242800,21,0.01072700,3519.20989600,0
1616185320000,327803.00000000,327816.00000000,326537.00000000,327307.00000000,0.85517700,1616185379999,279780.64501400,54,0.01983700,6495.87832400,0
1616185380000,327483.00000000,327628.00000000,327035.00000000,327582.00000000,0.16818900,1616185439999,55080.22090000,25,0.00824500,2701.04810500,0
1616185440000,327569.00000000,327573.00000000,327230.00000000,327498.00000000,0.05873000,1616185499999,19228.60921100,13,0.03548100,11620.11706200,0
1616185500000,327498.00000000,327498.00000000,326852.00000000,327331.00000000,0.10836800,1616185559999,35455.16751600,24,0.04057200,13278.82705900,0
1616185560000,326581.00000000,326765.00000000,325400.00000000,325717.00000000,0.40472500,1616185619999,131929.38065400,52,0.02248600,7331.89777800,0
1616185620000,325994.00000000,326303.00000000,325398.00000000,325453.00000000,0.74654400,1616185679999,243252.20745100,40,0.38653000,125937.76762100,0
1616185680000,325453.00000000,325988.00000000,324994.00000000,325000.00000000,0.18346700,1616185739999,59681.12459700,40,0.06549100,21322.85679700,0
1616185740000,325000.00000000,325679.00000000,324146.00000000,324146.00000000,0.44338600,1616185799999,144075.00192400,58,0.03623500,11779.29326400,0
1616185800000,324278.00000000,326279.00000000,324278.00000000,326200.00000000,1.13266500,1616185859999,368733.71664600,62,0.94490600,307613.35720800,0
1616185860000,326367.00000000,326368.00000000,325416.00000000,325417.00000000,0.25410600,1616185919999,82810.47235000,30,0.00967200,3156.62240200,0
1616185920000,325823.00000000,326339.00000000,325669.00000000,326199.00000000,0.01556000,1616185979999,5072.71674400,15,0.01309400,4269.58529000,0
1616185980000,325902.00000000,326199.00000000,325670.00000000,326180.00000000,0.40394300,1616186039999,131743.29482100,41,0.36930200,120457.93317600,0
1616186040000,326180.00000000,326664.00000000,325937.00000000,326664.00000000,0.53021600,1616186099999,172927.55243900,41,0.12855500,41959.35343100,0
1616186100000,326211.00000000,326224.00000000,325767.00000000,325767.00000000,0.15261700,1616186159999,49779.46459700,20,0.00000000,0.00000000,0
1616186160000,325769.00000000,326448.00000000,325768.00000000,326211.00000000,0.28152100,1616186219999,91852.34451500,25,0.13855500,45220.81982000,0
1616186220000,326448.00000000,326491.00000000,326000.00000000,326000.00000000,0.03746500,1616186279999,12215.85770200,18,0.00227200,741.78734900,0
1616186280000,326207.00000000,326490.00000000,325984.00000000,325984.00000000,0.13279200,1616186339999,43317.77389700,27,0.11063900,36095.94265100,0
1616186340000,325901.00000000,326192.00000000,325880.00000000,326124.00000000,0.03629500,1616186399999,11834.28268900,27,0.00711600,2320.76781200,0
1616186400000,326125.00000000,326158.00000000,325718.00000000,326131.00000000,0.02266100,1616186459999,7386.06583900,24,0.00889600,2901.30020300,0
1616186460000,326121.00000000,326160.00000000,325800.00000000,325806.00000000,0.00979600,1616186519999,3194.27485800,15,0.00734800,2396.49286800,0
1616186520000,326138.00000000,326138.00000000,325189.00000000,325189.00000000,0.12067000,1616186579999,39284.55168200,28,0.00364600,1188.40873600,0
1616186580000,325002.00000000,325140.00000000,323559.00000000,323918.00000000,0.20042500,1616186639999,65012.02080900,57,0.07842800,25445.71528100,0
1616186640000,323918.00000000,324143.00000000,323200.00000000,324045.00000000,0.26415600,1616186699999,85492.09852700,53,0.15149500,49047.65007600,0
1616186700000,324000.00000000,324756.00000000,324000.00000000,324175.00000000,0.52015800,1616186759999,168670.89101200,41,0.06258700,20305.02317100,0
1616186760000,324004.00000000,324135.00000000,323002.00000000,323839.00000000,0.20827100,1616186819999,67324.51572000,40,0.00532200,1723.73679100,0
1616186820000,323578.00000000,324137.00000000,323408.00000000,323856.00000000,0.07877400,1616186879999,25483.04231500,14,0.00136200,441.44404800,0
1616186880000,323900.00000000,323900.00000000,323087.00000000,323563.00000000,0.33169800,1616186939999,107213.86524000,15,0.18821300,60840.75012000,0
1616186940000,323850.00000000,323850.00000000,323276.00000000,323530.00000000,0.09257100,1616186999999,29926.70248300,6,0.00126600,409.98450000,0
1616187000000,323276.00000000,323520.00000000,323009.00000000,323520.00000000,0.03372300,1616187059999,10905.95812200,35,0.02588800,8374.52455300,0
1616187060000,323407.00000000,324134.00000000,323402.00000000,324130.00000000,0.03048500,1616187119999,9869.17320900,37,0.01797000,5818.93863700,0
1616187120000,323519.00000000,324127.00000000,323401.00000000,323680.00000000,0.16711900,1616187179999,54081.95320700,24,0.01833400,5942.53025100,0
1616187180000,323850.00000000,324101.00000000,323850.00000000,324099.00000000,0.12760100,1616187239999,41332.40567100,16,0.05865600,18999.10976100,0
1616187240000,324123.00000000,324150.00000000,324000.00000000,324000.00000000,0.01130400,1616187299999,3663.26151200,10,0.01130400,3663.26151200,0
1616187300000,323857.00000000,324395.00000000,323853.00000000,324395.00000000,0.04352800,1616187359999,14105.68632500,24,0.03678400,11921.59319100,0
1616187360000,324038.00000000,325429.00000000,324038.00000000,324940.00000000,0.02561300,1616187419999,8316.95249900,28,0.01389600,4514.04028500,0
1616187420000,324940.00000000,325426.00000000,324692.00000000,325332.00000000,0.03093800,1616187479999,10058.25564200,33,0.01528500,4973.07430100,0
1616187480000,324925.00000000,325308.00000000,324902.00000000,325109.00000000,0.09667400,1616187539999,31429.06431300,36,0.04184300,13611.71848600,0
1616187540000,325284.00000000,325303.00000000,325108.00000000,325302.00000000,0.13001700,1616187599999,42269.89896000,9,0.00175700,571.54619500,0
